"","ASV","Count","rel_abun","Family","Host","Total"
"Grass.142","ASV471",271,0.127769919849128,"Glomeromycotina_core","Grass",194081
"Grass.143","ASV583",10,0.00471475719000472,"Glomeraceae","Grass",194081
"Grass.144","ASV592",5,0.00235737859500236,"Glomeromycotina_core","Grass",194081
"Grass.145","ASV630",11,0.00518623290900519,"Paraglomeraceae_core","Grass",194081
"Grass.146","ASV642",3,0.00141442715700141,"Paraglomeraceae","Grass",194081
"Grass.147","ASV663",30,0.0141442715700141,"Archaeosporaceae","Grass",194081
"Grass.148","ASV709",28,0.0132013201320132,"Paraglomeraceae","Grass",194081
"Grass.149","ASV714",140,0.066006600660066,"Ambisporaceae_core","Grass",194081
"Grass.150","ASV72",17,0.00801508722300802,"Paraglomeraceae","Grass",194081
"Grass.151","ASV735",531,0.25035360678925,"Ambisporaceae","Grass",194081
"Grass.152","ASV736",1900,0.895803866100896,"Ambisporaceae_core","Grass",194081
"Grass.153","ASV741",13,0.00612918434700613,"Ambisporaceae","Grass",194081
"Grass.154","ASV743",1,0.000471475719000471,"Ambisporaceae","Grass",194081
"Grass.155","ASV758",6,0.00282885431400283,"Ambisporaceae","Grass",194081
"Grass.156","ASV79",11,0.00518623290900519,"Glomeraceae","Grass",194081
"Grass.157","ASV799",9,0.00424328147100424,"Paraglomeraceae","Grass",194081
"Grass.158","ASV803",33,0.0155586987270156,"Paraglomeraceae","Grass",194081
"Grass.159","ASV88",45,0.0212164073550212,"Paraglomeraceae_core","Grass",194081
"Grass.160","ASV89",4,0.00188590287600189,"Paraglomeraceae_core","Grass",194081
"Grass.161","ASV926",562,0.264969354078265,"Paraglomeraceae_core","Grass",194081
"Grass.162","ASV945",934,0.44035832154644,"Claroideoglomeraceae_core","Grass",194081
"Grass.163","ASV964",112,0.0528052805280528,"Claroideoglomeraceae","Grass",194081
"Grass.164","ASV965",91,0.0429042904290429,"Claroideoglomeraceae","Grass",194081
"Grass.165","ASV966",6,0.00282885431400283,"Claroideoglomeraceae_core","Grass",194081
"Grass.166","ASV979",785,0.37010843941537,"Claroideoglomeraceae_core","Grass",194081
"Grass.167","ASV980",175,0.0825082508250825,"Claroideoglomeraceae","Grass",194081
"Grass.168","ASV984",161,0.0759075907590759,"Claroideoglomeraceae","Grass",194081
"Grass.169","ASV986",159,0.074964639321075,"Claroideoglomeraceae_core","Grass",194081
"Grass.170","ASV989",8,0.00377180575200377,"Claroideoglomeraceae_core","Grass",194081
"Grass.171","ASV993",33,0.0155586987270156,"Claroideoglomeraceae","Grass",194081
"M. polymorpha.1","ASV1007",1962,1.74693485054892,"Claroideoglomeraceae_core","M. polymorpha",146466
"M. polymorpha.2","ASV1015",572,0.509300068559625,"Claroideoglomeraceae_core","M. polymorpha",146466
"M. polymorpha.3","ASV1031",22,0.0195884641753702,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.4","ASV1038",120,0.106846168229292,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.5","ASV1047",22,0.0195884641753702,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.6","ASV1052",13,0.0115750015581733,"Archaeosporaceae","M. polymorpha",146466
"M. polymorpha.7","ASV1118",21,0.0186980794401261,"Archaeosporaceae","M. polymorpha",146466
"M. polymorpha.8","ASV113",7,0.00623269314670869,"Glomeraceae","M. polymorpha",146466
"M. polymorpha.9","ASV1135",1254,1.1165424579961,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.10","ASV1155",96,0.0854769345834335,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.11","ASV1156",78,0.0694500093490397,"Archaeosporaceae","M. polymorpha",146466
"M. polymorpha.12","ASV1157",46,0.0409576978212286,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.13","ASV1165",13,0.0115750015581733,"Archaeosporaceae","M. polymorpha",146466
"M. polymorpha.14","ASV1170",50,0.0445192367622049,"Archaeosporaceae","M. polymorpha",146466
"M. polymorpha.15","ASV1175",102,0.0908192429948981,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.16","ASV1176",681,0.606352004701231,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.17","ASV1183",4,0.0035615389409764,"Archaeosporaceae","M. polymorpha",146466
"M. polymorpha.18","ASV1184",12,0.0106846168229292,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.19","ASV1189",2081,1.85289063404297,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.20","ASV1195",838,0.746142408134555,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.21","ASV1197",55,0.0489711604384254,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.22","ASV1199",77,0.0685596246137956,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.23","ASV1228",65,0.0578750077908664,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.24","ASV1231",16,0.0142461557639056,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.25","ASV1233",49,0.0436288520269608,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.26","ASV1240",178,0.15848848287345,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.27","ASV1243",51,0.0454096214974491,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.28","ASV125",16,0.0142461557639056,"Glomeraceae","M. polymorpha",146466
"M. polymorpha.29","ASV1250",19,0.0169173099696379,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.30","ASV1256",8,0.00712307788195279,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.31","ASV1259",65,0.0578750077908664,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.32","ASV1265",8,0.00712307788195279,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.33","ASV1268",101,0.089928858259654,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.34","ASV1269",46,0.0409576978212286,"Archaeosporaceae","M. polymorpha",146466
"M. polymorpha.35","ASV1271",325,0.289375038954332,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.36","ASV1272",377,0.335675045187025,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.37","ASV1303",38,0.0338346199392758,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.38","ASV1313",60,0.0534230841146459,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.39","ASV1329",40,0.035615389409764,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.40","ASV1351",6,0.00534230841146459,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.41","ASV137",8,0.00712307788195279,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.42","ASV1400",761,0.677582783520759,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.43","ASV1428",7927,7.05807979627997,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.44","ASV143",24,0.0213692336458584,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.45","ASV1460",1600,1.42461557639056,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.46","ASV1468",3277,2.91779077739491,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.47","ASV1475",865,0.770182795986146,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.48","ASV1476",1619,1.4415328863602,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.49","ASV1481",164,0.146023096580032,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.50","ASV1483",150,0.133557710286615,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.51","ASV1484",929,0.827167419041768,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.52","ASV1491",76,0.0676692398785515,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.53","ASV1492",86,0.0765730872309925,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.54","ASV1494",337,0.300059655777261,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.55","ASV1514",44619,39.7280765018564,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.56","ASV1534",269,0.239513493780663,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.57","ASV1539",190,0.169173099696379,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.58","ASV1542",170,0.151365404991497,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.59","ASV1550",890,0.792442414367248,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.60","ASV1561",76,0.0676692398785515,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.61","ASV1571",986,0.877919348950682,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.62","ASV1688",1019,0.907302045213737,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.63","ASV1689",899,0.800455876984445,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.64","ASV1691",2512,2.23664645493318,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.65","ASV1700",1987,1.76919446893002,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.66","ASV1712",6,0.00534230841146459,"Acaulosporaceae_core","M. polymorpha",146466
"M. polymorpha.67","ASV1717",21,0.0186980794401261,"Acaulosporaceae_core","M. polymorpha",146466
"M. polymorpha.68","ASV1806",9,0.00801346261719689,"Acaulosporaceae_core","M. polymorpha",146466
"M. polymorpha.69","ASV1815",6,0.00534230841146459,"Acaulosporaceae_core","M. polymorpha",146466
"M. polymorpha.70","ASV1823",9,0.00801346261719689,"Acaulosporaceae_core","M. polymorpha",146466
"M. polymorpha.71","ASV1847",8,0.00712307788195279,"Gigasporaceae","M. polymorpha",146466
"M. polymorpha.72","ASV1848",182,0.162050021814426,"Gigasporaceae","M. polymorpha",146466
"M. polymorpha.73","ASV1850",5,0.00445192367622049,"Gigasporaceae","M. polymorpha",146466
"M. polymorpha.74","ASV1854",35,0.0311634657335435,"Gigasporaceae","M. polymorpha",146466
"M. polymorpha.75","ASV1863",39,0.0347250046745199,"Gigasporaceae_core","M. polymorpha",146466
"M. polymorpha.76","ASV1870",45,0.0400673130859845,"Gigasporaceae_core","M. polymorpha",146466
"M. polymorpha.77","ASV1871",246,0.219034644870048,"Gigasporaceae_core","M. polymorpha",146466
"M. polymorpha.78","ASV1876",3,0.0026711542057323,"Gigasporaceae_core","M. polymorpha",146466
"M. polymorpha.79","ASV190",156,0.138900018698079,"Glomeraceae","M. polymorpha",146466
"M. polymorpha.80","ASV1902",36,0.0320538504687876,"Diversisporaceae","M. polymorpha",146466
"M. polymorpha.81","ASV1941",6066,5.4010738039907,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.82","ASV1946",5367,4.77869487405508,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.83","ASV1948",11664,10.3854475518872,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.84","ASV1953",6885,6.13029890215562,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.85","ASV201",4,0.0035615389409764,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.86","ASV204",37,0.0329442352040317,"Glomeromycotina","M. polymorpha",146466
"M. polymorpha.87","ASV2049",76,0.0676692398785515,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.88","ASV2054",11924,10.6169475830506,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.89","ASV2055",1535,1.36674056859969,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.90","ASV2060",1200,1.06846168229292,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.91","ASV2063",9672,8.61180115928093,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.92","ASV2072",2934,2.61238881320619,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.93","ASV208",24,0.0213692336458584,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.94","ASV232",71,0.063217316202331,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.95","ASV236",20,0.017807694704882,"Archaeosporaceae_core","M. polymorpha",146466
"M. polymorpha.96","ASV255",14,0.0124653862934174,"Glomeraceae","M. polymorpha",146466
"M. polymorpha.97","ASV257",23,0.0204788489106143,"Glomeraceae_core","M. polymorpha",146466
"M. polymorpha.98","ASV27",82,0.0730115482900161,"Glomeromycotina","M. polymorpha",146466
"M. polymorpha.99","ASV368",1431,1.27414055613431,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.100","ASV37",289,0.257321188485545,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.101","ASV372",241,0.214582721193828,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.102","ASV378",386,0.343688507804222,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.103","ASV382",117,0.10417501402356,"Glomeromycotina","M. polymorpha",146466
"M. polymorpha.104","ASV383",429,0.381975051419718,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.105","ASV392",1888,1.68104638014086,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.106","ASV402",38,0.0338346199392758,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.107","ASV440",8,0.00712307788195279,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.108","ASV453",35,0.0311634657335435,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.109","ASV592",10,0.00890384735244099,"Glomeromycotina_core","M. polymorpha",146466
"M. polymorpha.110","ASV699",6,0.00534230841146459,"Glomeraceae","M. polymorpha",146466
"M. polymorpha.111","ASV709",23,0.0204788489106143,"Paraglomeraceae","M. polymorpha",146466
"M. polymorpha.112","ASV736",149,0.132667325551371,"Ambisporaceae_core","M. polymorpha",146466
"M. polymorpha.113","ASV74",4,0.0035615389409764,"Glomeraceae","M. polymorpha",146466
"M. polymorpha.114","ASV743",23,0.0204788489106143,"Ambisporaceae","M. polymorpha",146466
"M. polymorpha.115","ASV769",10,0.00890384735244099,"Ambisporaceae","M. polymorpha",146466
"M. polymorpha.116","ASV779",31,0.0276019267925671,"Ambisporaceae","M. polymorpha",146466
"M. polymorpha.117","ASV78",29,0.0258211573220789,"Paraglomeraceae_core","M. polymorpha",146466
"M. polymorpha.118","ASV88",14,0.0124653862934174,"Paraglomeraceae_core","M. polymorpha",146466
"M. polymorpha.119","ASV926",1360,1.21092323993197,"Paraglomeraceae_core","M. polymorpha",146466
"M. polymorpha.120","ASV964",6,0.00534230841146459,"Claroideoglomeraceae","M. polymorpha",146466
"M. polymorpha.121","ASV966",19,0.0169173099696379,"Claroideoglomeraceae_core","M. polymorpha",146466
"M. polymorpha.122","ASV979",482,0.429165442387656,"Claroideoglomeraceae_core","M. polymorpha",146466
"M. lessertiana.1","ASV100",8,0.00817561214895965,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.2","ASV1007",1241,1.26824183460737,"Claroideoglomeraceae_core","M. lessertiana",92222
"M. lessertiana.3","ASV1031",61,0.0623390426358174,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.4","ASV1038",461,0.4711196500838,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.5","ASV106",1,0.00102195151861996,"Glomeraceae","M. lessertiana",92222
"M. lessertiana.6","ASV1098",25,0.0255487879654989,"Archaeosporaceae","M. lessertiana",92222
"M. lessertiana.7","ASV112",24,0.024526836446879,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.8","ASV1135",2454,2.50786902669337,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.9","ASV1155",54,0.0551853820054777,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.10","ASV1156",16,0.0163512242979193,"Archaeosporaceae","M. lessertiana",92222
"M. lessertiana.11","ASV1175",199,0.203368352205371,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.12","ASV1176",1314,1.34284429546662,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.13","ASV1189",351,0.358704983035605,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.14","ASV1195",75,0.0766463638964967,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.15","ASV1197",77,0.0786902669337367,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.16","ASV1199",116,0.118546376159915,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.17","ASV1207",25,0.0255487879654989,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.18","ASV1228",24,0.024526836446879,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.19","ASV1233",83,0.0848219760454564,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.20","ASV1240",118,0.120590279197155,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.21","ASV1241",26,0.0265707394841189,"Archaeosporaceae","M. lessertiana",92222
"M. lessertiana.22","ASV1250",1,0.00102195151861996,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.23","ASV1256",55,0.0562073335240976,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.24","ASV1259",46,0.047009769856518,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.25","ASV1265",6,0.00613170911171974,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.26","ASV1268",92,0.094019539713036,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.27","ASV1269",38,0.0388341577075584,"Archaeosporaceae","M. lessertiana",92222
"M. lessertiana.28","ASV1271",170,0.173731758165393,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.29","ASV1272",204,0.208478109798471,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.30","ASV1280",27,0.0275926910027388,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.31","ASV1303",101,0.103217103380616,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.32","ASV1313",373,0.381187916445244,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.33","ASV1322",17,0.0173731758165393,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.34","ASV1324",8,0.00817561214895965,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.35","ASV1329",4,0.00408780607447983,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.36","ASV1336",6,0.00613170911171974,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.37","ASV137",19,0.0194170788537792,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.38","ASV1400",174,0.177819564239872,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.39","ASV1428",4395,4.49147692433471,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.40","ASV1460",541,0.552875771573397,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.41","ASV1468",1520,1.55336630830233,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.42","ASV1476",1557,1.59117851449127,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.43","ASV1514",10870,11.1086130073989,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.44","ASV1534",162,0.165556146016433,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.45","ASV1539",21,0.0214609818910191,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.46","ASV1542",40,0.0408780607447983,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.47","ASV1550",567,0.579446511057515,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.48","ASV1551",420,0.429219637820382,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.49","ASV1561",1295,1.32342721661284,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.50","ASV1566",431,0.440461104525201,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.51","ASV1571",715,0.730695335813269,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.52","ASV1688",797,0.814495360340106,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.53","ASV1689",512,0.523239177533418,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.54","ASV1691",1749,1.7873932060663,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.55","ASV1699",276,0.282058619139108,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.56","ASV1700",1272,1.29992233168458,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.57","ASV1709",31,0.0316804970772187,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.58","ASV1712",44,0.0449658668192781,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.59","ASV1717",28,0.0286146425213588,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.60","ASV1719",79,0.0807341699709766,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.61","ASV1742",8,0.00817561214895965,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.62","ASV1806",24,0.024526836446879,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.63","ASV1807",10,0.0102195151861996,"Acaulosporaceae","M. lessertiana",92222
"M. lessertiana.64","ASV1815",185,0.189061030944692,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.65","ASV1823",20,0.0204390303723991,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.66","ASV1845",60,0.0613170911171974,"Acaulosporaceae_core","M. lessertiana",92222
"M. lessertiana.67","ASV1854",39,0.0398561092261783,"Gigasporaceae","M. lessertiana",92222
"M. lessertiana.68","ASV1856",4,0.00408780607447983,"Gigasporaceae","M. lessertiana",92222
"M. lessertiana.69","ASV1870",7,0.0071536606303397,"Gigasporaceae_core","M. lessertiana",92222
"M. lessertiana.70","ASV1871",706,0.721497772145689,"Gigasporaceae_core","M. lessertiana",92222
"M. lessertiana.71","ASV1899",26,0.0265707394841189,"Gigasporaceae","M. lessertiana",92222
"M. lessertiana.72","ASV1941",592,0.604995299023014,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.73","ASV1943",352,0.359726934554225,"Glomeraceae","M. lessertiana",92222
"M. lessertiana.74","ASV1946",3057,3.12410579242121,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.75","ASV1948",8597,8.78571720557577,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.76","ASV1953",7008,7.16183624248866,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.77","ASV201",65,0.0664268487102972,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.78","ASV2054",8343,8.5261415198463,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.79","ASV2055",532,0.543678207905817,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.80","ASV2063",8090,8.26758778563545,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.81","ASV2072",1826,1.86608347300004,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.82","ASV208",198,0.202346400686751,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.83","ASV215",11,0.0112414667048195,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.84","ASV232",203,0.207456158279851,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.85","ASV241",21,0.0214609818910191,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.86","ASV257",39,0.0398561092261783,"Glomeraceae_core","M. lessertiana",92222
"M. lessertiana.87","ASV261",19,0.0194170788537792,"Archaeosporaceae","M. lessertiana",92222
"M. lessertiana.88","ASV29",89,0.0909536851571761,"Glomeromycotina","M. lessertiana",92222
"M. lessertiana.89","ASV368",3776,3.85888893430896,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.90","ASV37",1147,1.17217839185709,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.91","ASV372",1529,1.56256387196991,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.92","ASV378",894,0.913624657646241,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.93","ASV383",1015,1.03728079139926,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.94","ASV392",5648,5.77198217716552,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.95","ASV398",315,0.321914728365286,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.96","ASV402",169,0.172709806646773,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.97","ASV403",21,0.0214609818910191,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.98","ASV440",165,0.168622000572293,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.99","ASV453",120,0.122634182234395,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.100","ASV471",6,0.00613170911171974,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.101","ASV592",17,0.0173731758165393,"Glomeromycotina_core","M. lessertiana",92222
"M. lessertiana.102","ASV608",13,0.0132853697420594,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.103","ASV624",4,0.00408780607447983,"Glomeraceae","M. lessertiana",92222
"M. lessertiana.104","ASV630",6,0.00613170911171974,"Paraglomeraceae_core","M. lessertiana",92222
"M. lessertiana.105","ASV639",2,0.00204390303723991,"Archaeosporaceae_core","M. lessertiana",92222
"M. lessertiana.106","ASV666",16,0.0163512242979193,"Archaeosporaceae","M. lessertiana",92222
"M. lessertiana.107","ASV736",672,0.686751420512611,"Ambisporaceae_core","M. lessertiana",92222
"M. lessertiana.108","ASV758",27,0.0275926910027388,"Ambisporaceae","M. lessertiana",92222
"M. lessertiana.109","ASV78",14,0.0143073212606794,"Paraglomeraceae_core","M. lessertiana",92222
"M. lessertiana.110","ASV884",2,0.00204390303723991,"Ambisporaceae_core","M. lessertiana",92222
"M. lessertiana.111","ASV89",41,0.0419000122634182,"Paraglomeraceae_core","M. lessertiana",92222
"M. lessertiana.112","ASV926",755,0.771573396558067,"Paraglomeraceae_core","M. lessertiana",92222
"M. lessertiana.113","ASV979",285,0.291256182806688,"Claroideoglomeraceae_core","M. lessertiana",92222
"M. lessertiana.114","ASV984",16,0.0163512242979193,"Claroideoglomeraceae","M. lessertiana",92222
"R. hawaiensis.1","ASV1007",1485,0.701600215440874,"Claroideoglomeraceae_core","R. hawaiensis",191942
"R. hawaiensis.2","ASV1015",246,0.116224682153842,"Claroideoglomeraceae_core","R. hawaiensis",191942
"R. hawaiensis.3","ASV1038",99,0.0467733476960583,"Archaeosporaceae_core","R. hawaiensis",191942
"R. hawaiensis.4","ASV1047",21,0.00992161920825479,"Archaeosporaceae_core","R. hawaiensis",191942
"R. hawaiensis.5","ASV1052",26,0.0122839094959345,"Archaeosporaceae","R. hawaiensis",191942
"R. hawaiensis.6","ASV1103",19,0.0089767030931829,"Archaeosporaceae","R. hawaiensis",191942
"R. hawaiensis.7","ASV1111",15,0.00708687086303913,"Archaeosporaceae","R. hawaiensis",191942
"R. hawaiensis.8","ASV1118",147,0.0694513344577835,"Archaeosporaceae","R. hawaiensis",191942
"R. hawaiensis.9","ASV1135",4432,2.0939341109993,"Archaeosporaceae_core","R. hawaiensis",191942
"R. hawaiensis.10","ASV1155",843,0.398282142502799,"Archaeosporaceae_core","R. hawaiensis",191942
"R. hawaiensis.11","ASV1156",643,0.303790530995611,"Archaeosporaceae","R. hawaiensis",191942
"R. hawaiensis.12","ASV1157",240,0.113389933808626,"Archaeosporaceae_core","R. hawaiensis",191942
"R. hawaiensis.13","ASV1163",41,0.0193707803589736,"Archaeosporaceae","R. hawaiensis",191942
"R. hawaiensis.14","ASV1165",23,0.0108665353233267,"Archaeosporaceae","R. hawaiensis",191942
"R. hawaiensis.15","ASV1170",176,0.0831526181263258,"Archaeosporaceae","R. hawaiensis",191942
"R. hawaiensis.16","ASV1175",1122,0.530097940555327,"Archaeosporaceae_core","R. hawaiensis",191942
